user_id,join_date,country,device_type,subscription_type
u039476,2021-03-04,UK,Android Tablet,free
u479747,2021-08-05,FR,Mac,basic
u210505,2022-09-15,MX,iPad,enterprise
u741438,2020-06-02,US,Android Tablet,free
u555505,2020-02-27,DE,iPad,enterprise
u383817,2021-10-14,FR,Mac,premium
u136190,2022-08-21,BR,iPhone,basic
u488373,2023-07-02,IN,Android Tablet,basic
u616672,2020-03-15,JP,Windows,enterprise
u238859,2021-12-27,CA,iPad,premium
u202947,2023-04-05,BR,Windows,basic
u853928,2020-03-31,JP,Android Tablet,free
u776670,2021-09-09,US,Android Tablet,free
u913182,2023-01-28,IN,iPhone,free
u553307,2023-11-10,BR,Mac,basic
u653566,2021-06-29,DE,Android Tablet,premium
u455935,2023-05-06,FR,Android Phone,free
u771840,2022-03-05,AU,Android Phone,enterprise
u883940,2023-07-27,FR,Android Phone,premium
u803667,2022-10-25,US,Mac,enterprise
u110681,2022-07-08,UK,iPhone,free
u900276,2020-01-25,JP,Mac,basic
u546417,2022-10-15,UK,Android Phone,free
u224633,2021-04-29,DE,Android Tablet,enterprise
u017636,2022-06-25,DE,iPad,premium
u362846,2021-12-25,DE,iPhone,basic
u513015,2022-07-03,US,iPad,free
u809256,2023-03-23,JP,iPad,premium
u248901,2020-09-02,DE,Android Phone,basic
u791087,2020-03-28,AU,Windows,free
u661835,2021-11-10,FR,Mac,premium
u882537,2023-05-14,MX,Android Tablet,premium
u471100,2023-05-08,CA,Android Phone,free
u775965,2021-09-01,DE,iPhone,enterprise
u998225,2020-08-28,BR,Android Tablet,free
u598736,2023-08-06,JP,iPhone,free
u194018,2020-05-02,BR,Android Tablet,free
u316215,2020-02-02,CA,iPhone,enterprise
u354399,2023-12-20,MX,Android Phone,free
u720816,2023-05-30,DE,Android Phone,free
u514778,2020-04-10,FR,iPad,enterprise
u089885,2022-08-09,US,Windows,free
u043197,2023-07-10,FR,iPad,free
u711504,2021-03-04,US,Mac,basic
u940990,2020-02-07,BR,iPhone,free
u569719,2021-05-01,BR,iPad,basic
u832655,2023-10-22,US,Android Phone,premium
u882221,2020-08-18,DE,Mac,free
u255117,2022-10-16,FR,Android Tablet,basic
u128931,2023-02-28,IN,Mac,free
u972571,2022-09-11,DE,Android Tablet,enterprise
u524762,2022-02-19,IN,Android Tablet,basic
u630235,2020-06-03,CA,Android Phone,basic
u945076,2022-09-29,UK,Android Tablet,basic
u602666,2023-02-22,US,Android Phone,enterprise
u948883,2021-01-15,US,Mac,basic
u732971,2021-11-14,UK,iPad,free
u757042,2021-05-18,BR,Android Tablet,basic
u576995,2020-01-30,DE,Android Phone,enterprise
u813116,2021-03-23,DE,iPhone,premium
u588177,2020-03-11,AU,iPhone,enterprise
u091230,2020-06-05,US,Windows,basic
u364478,2022-07-12,US,iPhone,free
u458689,2021-12-16,DE,Windows,enterprise
u135372,2021-04-02,UK,iPhone,premium
u211782,2023-08-26,BR,Android Phone,free
u287155,2021-01-18,DE,Android Tablet,enterprise
u830046,2021-01-01,US,Mac,enterprise
u604880,2022-04-25,IN,iPad,premium
u585215,2023-01-12,FR,iPad,free
u116194,2020-10-09,MX,Mac,free
u783154,2023-11-27,IN,iPad,premium
u752629,2021-04-16,UK,Android Phone,basic
u081966,2021-03-31,MX,iPad,enterprise
u941277,2022-02-17,IN,iPhone,premium
u963373,2021-06-07,UK,Android Tablet,basic
u687471,2020-03-11,BR,Mac,enterprise
u775566,2020-12-23,FR,Android Phone,free
u356067,2021-10-16,AU,iPad,basic
u021561,2020-10-25,JP,iPad,free
u235892,2021-08-03,AU,iPhone,premium
u959894,2022-11-08,CA,Windows,free
u250364,2022-09-23,CA,iPhone,enterprise
u437353,2022-01-20,DE,Android Tablet,premium
u300379,2023-10-23,DE,iPhone,premium
u611121,2022-12-25,CA,iPad,premium
u062410,2023-12-06,US,Windows,basic
u199493,2022-02-23,UK,iPhone,enterprise
u654397,2021-11-01,AU,Android Tablet,basic
u676154,2022-02-20,DE,iPad,enterprise
u788480,2023-11-20,IN,Android Tablet,enterprise
u248027,2021-09-30,UK,Android Phone,free
u107102,2020-09-04,JP,iPhone,enterprise
u612878,2023-08-11,AU,Mac,enterprise
u281358,2021-06-21,MX,iPhone,free
u650764,2022-06-20,MX,Windows,enterprise
u868938,2022-03-11,MX,Android Phone,free
u556156,2020-09-26,BR,iPhone,free
u824308,2023-03-12,DE,Mac,basic
u083162,2023-10-18,CA,iPad,free
u225942,2021-11-10,UK,Android Tablet,basic
u451284,2023-02-17,UK,Mac,free
u247214,2023-04-25,BR,Android Tablet,enterprise
u728095,2023-06-22,CA,Android Tablet,enterprise
u599034,2021-11-30,UK,Android Phone,enterprise
u438367,2020-10-13,DE,iPad,basic
u781419,2021-10-24,UK,Android Tablet,premium
u152470,2020-12-12,BR,iPhone,premium
u943808,2021-12-30,UK,iPhone,enterprise
u704522,2020-08-26,US,iPad,premium
u269534,2023-12-28,CA,Android Phone,free
u051643,2020-01-20,UK,iPad,enterprise
u852854,2022-11-22,BR,iPhone,premium
u608345,2023-03-31,IN,Android Phone,free
u291617,2020-09-23,DE,iPhone,enterprise
u157241,2022-07-16,MX,Mac,free
u282313,2023-09-18,JP,Android Tablet,basic
u741425,2023-01-07,CA,iPhone,basic
u935055,2020-02-23,FR,Mac,free
u378832,2021-07-19,IN,Android Phone,premium
u224698,2020-07-25,MX,Android Tablet,free
u523749,2021-06-01,UK,Windows,enterprise
u158436,2022-05-22,US,Android Phone,enterprise
u830142,2021-08-20,MX,iPhone,premium
u583034,2021-02-27,BR,Mac,premium
u136552,2020-08-21,US,iPad,free
u064838,2021-01-08,AU,Android Phone,enterprise
u206779,2021-05-03,US,Android Tablet,free
u998771,2021-01-26,AU,Android Tablet,free
u004695,2022-12-16,US,Mac,free
u273252,2022-06-22,JP,Android Phone,basic
u647085,2020-07-06,US,Windows,basic
u347425,2022-06-23,CA,Mac,free
u203027,2022-08-04,BR,Android Phone,enterprise
u316591,2021-10-10,US,Android Tablet,premium
u256095,2020-03-12,DE,Android Tablet,premium
u792654,2020-10-05,JP,Windows,enterprise
u095378,2023-04-01,IN,Android Phone,free
u403365,2023-06-26,BR,Mac,free
u985188,2020-01-31,DE,Android Phone,enterprise
u782319,2020-08-02,CA,Windows,basic
u359064,2023-07-04,BR,iPhone,enterprise
u031724,2020-01-01,MX,Android Phone,free
u662909,2020-07-07,FR,Windows,enterprise
u548949,2023-03-12,CA,Mac,enterprise
u196251,2022-08-19,CA,Android Phone,free
u668319,2023-06-01,FR,Windows,enterprise
u517179,2022-08-24,CA,iPhone,premium
u398626,2023-10-10,US,Android Tablet,premium
u266705,2023-06-17,FR,Android Phone,enterprise
u374036,2023-04-21,BR,Android Tablet,premium
u926691,2021-07-31,UK,Android Tablet,premium
u247724,2023-12-27,CA,Android Tablet,premium
u547858,2023-10-28,JP,Mac,basic
u873990,2020-09-29,CA,Mac,basic
u912176,2023-10-26,BR,iPhone,free
u137951,2020-07-24,US,Android Tablet,enterprise
u473813,2022-11-26,UK,Android Tablet,premium
u675756,2023-07-08,IN,iPhone,premium
u878582,2020-03-21,BR,iPhone,free
u244377,2021-04-17,FR,Android Phone,basic
u201672,2020-03-21,AU,Windows,enterprise
u659255,2020-10-23,IN,iPad,basic
u774885,2021-07-16,DE,Windows,basic
u763113,2023-10-07,FR,iPad,premium
u326355,2022-01-14,US,Mac,basic
u367480,2023-04-04,US,Windows,enterprise
u803467,2020-04-21,UK,Windows,free
u737991,2021-02-28,US,Android Phone,basic
u991700,2020-05-24,CA,Android Tablet,premium
u567500,2020-09-06,JP,Windows,enterprise
u167414,2021-03-23,US,Mac,premium
u024203,2023-02-01,FR,Android Phone,basic
u202710,2022-07-25,US,iPad,basic
u155097,2020-04-09,FR,Mac,enterprise
u573217,2022-03-26,CA,Windows,premium
u157193,2020-01-21,UK,iPhone,premium
u808957,2021-06-16,DE,iPhone,free
u358369,2023-05-30,IN,Mac,enterprise
u247146,2023-10-19,US,Windows,premium
u483430,2023-07-08,AU,Android Phone,basic
u082973,2020-04-17,MX,Android Phone,premium
u620049,2023-04-03,DE,Android Tablet,enterprise
u260123,2023-11-01,BR,Mac,enterprise
u935520,2022-07-08,BR,iPad,enterprise
u511073,2020-07-15,BR,Mac,enterprise
u094255,2023-06-23,AU,Android Phone,premium
u659322,2021-01-08,MX,iPhone,enterprise
u671334,2020-05-23,JP,iPhone,free
u313825,2021-01-27,DE,Android Phone,basic
u478160,2022-10-11,IN,iPhone,enterprise
u059347,2023-07-26,US,Mac,premium
u612984,2021-12-10,UK,Mac,premium
u062222,2021-11-27,US,Windows,enterprise
u021357,2021-12-01,FR,iPad,basic
u546201,2023-09-20,AU,Windows,enterprise
u729875,2022-02-27,MX,Mac,basic
u890620,2020-08-22,FR,Windows,premium
u722673,2023-03-14,JP,iPad,free
u529094,2023-01-01,IN,Mac,free
u176007,2023-05-17,IN,Android Phone,free
u833405,2023-04-19,IN,Mac,enterprise
u027767,2023-11-23,MX,Android Phone,enterprise
u205584,2020-05-30,UK,Android Phone,enterprise
u414334,2020-09-28,AU,Mac,premium
u181190,2021-01-17,AU,Android Tablet,basic
u467071,2022-07-04,BR,Android Phone,basic
u210292,2022-09-30,US,iPhone,premium
u753202,2022-12-18,DE,Mac,enterprise
u025898,2023-11-29,MX,Mac,premium
u535385,2023-08-27,BR,Windows,basic
u830442,2022-08-11,MX,Windows,enterprise
u333709,2022-01-25,JP,iPad,premium
u020771,2020-06-17,MX,Android Phone,free
u653478,2021-03-30,US,iPhone,basic
u678026,2022-08-12,JP,Android Tablet,free
u689186,2023-11-27,JP,Windows,basic
u793070,2023-02-22,IN,Mac,free
u896542,2023-07-01,US,Android Tablet,premium
u617768,2021-06-19,US,iPad,basic
u791069,2023-08-07,CA,Mac,free
u115231,2021-01-15,IN,Windows,basic
u465533,2020-05-10,US,Mac,basic
u621007,2023-12-28,UK,Mac,free
u788151,2023-07-28,US,iPad,free
u066230,2021-06-14,FR,Android Tablet,enterprise
u922741,2020-08-11,BR,Mac,premium
u041406,2023-07-16,CA,iPhone,free
u484447,2023-02-18,JP,Android Phone,basic
u046089,2022-02-21,MX,Windows,enterprise
u929451,2020-09-05,IN,Android Phone,premium
u953954,2021-06-02,DE,Windows,premium
u356262,2021-03-14,US,Mac,enterprise
u896720,2021-07-28,MX,Mac,free
u258739,2020-02-16,DE,Android Phone,premium
u190112,2021-04-12,US,Android Phone,enterprise
u166064,2021-03-08,US,Windows,enterprise
u668277,2021-03-03,JP,Android Tablet,basic
u397631,2023-04-14,US,iPad,free
u165236,2022-08-04,CA,Android Tablet,premium
u011563,2020-07-07,UK,Android Tablet,enterprise
u308790,2023-10-29,US,Android Tablet,enterprise
u989754,2020-12-09,BR,Mac,enterprise
u235687,2021-02-12,CA,Windows,basic
u095405,2023-03-10,US,iPhone,premium
u641703,2023-12-25,US,Android Tablet,premium
u211049,2020-05-02,BR,iPad,enterprise
u593918,2023-09-05,IN,Android Phone,basic
u616977,2023-04-15,BR,Windows,free
u672887,2022-03-10,AU,iPad,basic
u906917,2022-10-07,JP,Windows,free
u284677,2022-02-13,BR,iPad,premium
u457309,2022-04-25,FR,Windows,enterprise
u839062,2023-12-05,FR,iPhone,basic
u513222,2021-11-03,BR,iPad,basic
u957140,2022-10-08,AU,Android Phone,enterprise
u785992,2021-06-30,JP,Android Tablet,premium
u420211,2023-03-06,FR,Android Phone,basic
u305492,2020-01-22,AU,iPad,basic
u599398,2022-07-10,JP,iPad,premium
u932648,2023-12-20,MX,iPhone,free
u279004,2023-11-13,JP,Android Phone,free
u978748,2023-03-01,AU,Mac,free
u093795,2021-11-12,JP,Android Phone,free
u902705,2021-07-01,AU,Windows,enterprise
u062865,2021-10-22,BR,iPhone,premium
u122237,2020-10-28,MX,Android Tablet,enterprise
u857210,2021-08-11,JP,iPad,premium
u993152,2023-07-29,UK,iPad,premium
u486119,2022-07-13,CA,Android Tablet,enterprise
u696500,2023-09-02,DE,iPhone,free
u818851,2022-02-20,BR,Mac,free
u746778,2022-05-12,AU,Mac,enterprise
u922791,2021-10-17,UK,iPad,basic
u962164,2022-04-12,CA,Mac,basic
u763478,2020-02-07,US,iPad,free
u231469,2020-09-20,IN,Windows,enterprise
u117166,2021-11-28,IN,Mac,enterprise
u813501,2020-04-06,US,Mac,enterprise
u147676,2023-04-24,CA,iPhone,basic
u739063,2022-04-20,IN,Windows,free
u713128,2021-12-12,FR,Windows,premium
u511429,2020-09-01,US,Mac,free
u805649,2022-07-14,CA,Mac,premium
u962485,2021-05-14,FR,iPhone,basic
u923025,2020-10-23,IN,iPhone,free
u604690,2023-11-26,FR,Android Phone,free
u100292,2022-08-16,MX,Android Phone,free
u137858,2020-08-16,DE,Mac,premium
u190939,2023-09-29,AU,iPhone,basic
u625210,2023-03-08,BR,Android Phone,basic
u136785,2023-06-17,BR,iPhone,enterprise
u856480,2023-10-24,JP,Android Tablet,free
u747711,2021-11-12,US,Android Tablet,free
u770567,2022-12-25,FR,iPad,enterprise
u519376,2020-08-23,US,Android Tablet,basic
u114576,2022-10-09,AU,Android Phone,premium
u637903,2020-02-07,MX,Android Phone,basic
u450788,2022-02-10,DE,Android Tablet,enterprise
u237896,2023-05-11,UK,Android Phone,free
u218550,2022-09-05,BR,Mac,basic
u575143,2021-07-26,AU,iPhone,enterprise
u857266,2021-07-05,MX,iPad,enterprise
u839601,2020-12-28,MX,Android Tablet,free
u863652,2023-01-07,JP,Windows,enterprise
u574511,2023-05-20,US,Android Phone,enterprise
u212620,2023-09-08,JP,Android Tablet,enterprise
u279415,2020-03-24,AU,Mac,basic
u198281,2023-12-24,US,Android Phone,premium
u063952,2020-02-15,FR,Android Tablet,premium
u603536,2021-05-12,US,Mac,free
u807669,2021-08-31,BR,Windows,basic
u191326,2021-02-26,DE,iPhone,free
u085417,2020-04-27,IN,Android Phone,free
u318228,2021-05-19,AU,Windows,enterprise
u946993,2020-12-31,IN,Android Tablet,enterprise
u049422,2022-01-28,BR,iPhone,premium
u659921,2020-09-15,JP,Mac,free
u878435,2021-02-08,US,iPad,premium
u319154,2022-05-23,FR,Windows,premium
u448442,2021-01-12,JP,Mac,basic
u052027,2022-04-08,FR,Android Phone,premium
u630982,2022-12-22,AU,iPad,basic
u082689,2022-10-09,MX,Android Tablet,premium
u040239,2020-01-29,IN,Android Phone,basic
u441623,2023-03-26,BR,Windows,premium
u775897,2022-07-02,DE,Android Tablet,enterprise
u868652,2021-09-28,CA,Mac,enterprise
u757822,2023-06-03,JP,Android Phone,enterprise
u094354,2022-03-26,IN,Windows,basic
u867708,2021-02-26,DE,Android Tablet,enterprise
u305118,2020-02-11,UK,Android Tablet,enterprise
u386850,2022-10-24,IN,Android Tablet,basic
u821981,2023-02-27,MX,Android Tablet,free
u041186,2022-09-19,FR,iPad,enterprise
u631361,2021-11-24,MX,iPhone,free
u123469,2022-09-16,IN,Mac,premium
u887775,2021-10-09,IN,Android Phone,free
u813246,2020-07-06,UK,Windows,basic
u544818,2020-03-03,DE,Android Phone,enterprise
u751027,2021-07-09,US,Android Phone,enterprise
u832298,2021-09-30,US,Android Phone,basic
u245751,2022-04-04,CA,Mac,enterprise
u770468,2020-07-10,JP,iPad,enterprise
u856773,2023-03-12,DE,iPhone,premium
u441817,2022-01-10,JP,Android Tablet,basic
u820504,2023-04-17,DE,iPad,basic
u559441,2023-07-02,US,Windows,free
u704365,2023-10-24,JP,Windows,enterprise
u957652,2022-11-07,US,Android Tablet,premium
u154716,2021-06-06,AU,Windows,basic
u796822,2021-08-31,BR,iPad,basic
u877272,2020-10-09,DE,Windows,basic
u128566,2020-08-03,US,Mac,free
u357997,2021-03-16,UK,Mac,basic
u859700,2020-08-18,DE,Mac,free
u741795,2020-10-02,UK,Windows,enterprise
u465585,2023-06-09,IN,Windows,free
u787469,2023-12-06,IN,iPhone,enterprise
u617068,2022-05-13,CA,iPhone,enterprise
u354431,2020-09-20,MX,Android Phone,basic
u427245,2023-04-06,DE,Android Tablet,basic
u938522,2021-07-23,JP,iPad,basic
u675177,2023-07-28,MX,Windows,free
u558629,2020-06-29,UK,iPad,enterprise
u211496,2022-03-11,FR,Android Tablet,enterprise
u830401,2020-02-12,DE,Mac,premium
u714251,2023-08-17,MX,Android Phone,enterprise
u569541,2023-03-03,JP,iPhone,premium
u386254,2021-05-02,JP,iPad,enterprise
u403670,2022-01-29,MX,iPhone,basic
u059268,2021-04-18,AU,Mac,basic
u827117,2022-11-27,DE,iPad,basic
u014854,2023-04-28,MX,Mac,basic
u254486,2020-07-10,FR,Android Phone,free
u290160,2020-08-26,CA,Android Phone,basic
u504889,2021-02-24,MX,Android Phone,premium
u608071,2022-10-17,FR,Mac,basic
u951137,2020-08-12,AU,Windows,free
u122814,2020-06-24,UK,Android Tablet,enterprise
u146111,2022-08-03,UK,Mac,enterprise
u628993,2021-08-21,BR,Android Phone,free
u721197,2020-06-14,AU,iPhone,basic
u920241,2022-01-25,AU,iPad,premium
u577374,2020-01-04,AU,iPhone,enterprise
u850100,2023-03-30,US,iPhone,basic
u267163,2023-11-17,US,iPhone,basic
u923071,2021-06-10,MX,Android Phone,free
u810008,2023-07-06,US,iPad,basic
u201141,2020-09-02,IN,Android Phone,enterprise
u010647,2021-04-09,MX,Mac,basic
u839660,2023-06-09,BR,iPad,free
u317056,2022-11-23,IN,Android Tablet,basic
u594001,2021-06-10,AU,iPhone,free
u878209,2023-12-25,UK,iPhone,basic
u478588,2022-01-03,FR,iPad,premium
u190600,2023-01-05,CA,iPhone,enterprise
u010261,2022-01-03,MX,iPad,enterprise
u840482,2021-12-10,FR,iPhone,free
u510368,2023-05-09,JP,iPhone,premium
u647095,2023-10-28,DE,Android Tablet,enterprise
u472146,2023-04-18,BR,Mac,basic
u856080,2021-01-16,UK,Android Tablet,enterprise
u799509,2021-07-01,FR,Android Tablet,free
u634864,2023-10-25,JP,iPhone,free
u065072,2020-03-24,CA,Windows,free
u619937,2021-02-23,FR,iPad,premium
u020019,2022-04-11,CA,Mac,enterprise
u183316,2020-03-25,US,Android Phone,premium
u932641,2021-09-14,CA,Android Phone,premium
u483859,2023-04-20,BR,Mac,premium
u649256,2020-12-07,MX,Android Tablet,enterprise
u691489,2022-01-29,MX,Mac,basic
u607798,2023-01-22,JP,Mac,premium
u697124,2022-02-08,US,iPad,basic
u423759,2021-01-02,FR,Mac,premium
u192144,2022-05-20,AU,Android Tablet,premium
u355046,2020-02-02,UK,Mac,premium
u374339,2022-11-06,FR,Mac,basic
u703673,2023-11-09,AU,Mac,free
u386333,2020-07-03,FR,Mac,enterprise
u141413,2023-05-16,FR,Android Tablet,free
u328720,2023-03-22,JP,iPad,free
u541763,2023-03-13,CA,Windows,free
u956248,2023-12-22,JP,iPad,premium
u252261,2021-04-10,UK,iPad,basic
u222175,2021-05-25,UK,Mac,free
u776093,2021-04-17,AU,iPad,premium
u807196,2021-02-15,FR,iPhone,enterprise
u291293,2023-05-12,CA,Windows,free
u606721,2023-11-09,IN,iPad,premium
u049836,2022-08-25,DE,Mac,premium
u081439,2021-09-04,IN,Mac,premium
u701754,2021-12-22,UK,Android Phone,free
u942357,2023-02-01,IN,Android Phone,enterprise
u154937,2021-02-17,JP,iPad,basic
u911195,2020-07-15,DE,Windows,enterprise
u869601,2020-11-27,AU,iPad,free
u733098,2021-02-24,FR,iPad,basic
u758019,2021-04-22,DE,Mac,basic
u927201,2021-06-16,MX,iPad,premium
u411569,2023-02-15,IN,Windows,premium
u637745,2023-05-07,FR,Android Phone,basic
u635498,2021-01-13,US,Windows,free
u276956,2022-12-30,JP,Mac,enterprise
u530874,2021-04-13,MX,Windows,free
u675875,2023-12-09,DE,iPad,free
u045925,2020-08-14,MX,Mac,free
u976741,2023-08-23,FR,Android Phone,premium
u194847,2020-06-07,JP,Android Phone,premium
u584006,2023-03-06,CA,Mac,enterprise
u137700,2023-12-03,US,Windows,enterprise
u418683,2023-07-04,CA,Windows,enterprise
u138761,2022-08-23,AU,iPad,enterprise
u269200,2020-09-16,BR,Windows,free
u961678,2022-03-08,MX,Mac,premium
u606049,2021-04-23,FR,Android Phone,premium
u855352,2021-08-05,AU,iPhone,enterprise
u012864,2023-08-23,AU,Android Tablet,free
u538012,2020-10-08,US,Android Phone,premium
u037408,2023-12-01,CA,iPhone,premium
u828313,2022-04-08,CA,Mac,free
u332199,2023-07-05,FR,Windows,enterprise
u403647,2020-08-01,FR,iPhone,basic
u500288,2022-01-06,UK,Android Tablet,premium
u014281,2023-02-26,JP,Android Phone,free
u625472,2023-03-15,US,Android Phone,basic
u618195,2022-11-04,AU,Windows,enterprise
u792802,2020-11-29,FR,Android Tablet,free
u121619,2021-08-16,AU,Android Tablet,enterprise
u866964,2020-10-29,CA,Android Phone,free
u636383,2021-09-08,US,Android Tablet,enterprise
u232095,2023-02-04,IN,Android Phone,enterprise
u716172,2023-03-04,DE,Android Tablet,enterprise
u294461,2022-11-13,BR,Android Phone,premium
u833050,2023-02-03,US,iPad,enterprise
u452030,2023-03-03,AU,iPhone,free
u526877,2021-01-05,IN,iPad,basic
u451732,2023-11-30,CA,iPad,enterprise
u157518,2020-07-11,UK,Android Tablet,free
u733314,2022-05-12,JP,Mac,basic
u527718,2023-05-01,UK,Android Phone,basic
u022809,2023-11-26,MX,Android Tablet,premium
u124432,2021-08-20,UK,iPhone,basic
u475938,2020-08-18,US,iPad,premium
u629739,2022-04-08,UK,Windows,premium
u289566,2023-09-22,US,Android Phone,basic
u965041,2020-10-25,DE,Mac,premium
u566604,2020-06-26,UK,iPad,enterprise
u847645,2022-03-25,UK,Android Phone,basic
u481290,2023-06-23,IN,Android Phone,premium
u901401,2023-05-25,MX,iPhone,enterprise
u850718,2023-07-12,DE,iPhone,enterprise
u765339,2023-03-12,CA,iPhone,premium
u272448,2022-08-30,US,Windows,premium
u413374,2020-06-23,AU,Windows,free
u631180,2020-05-02,MX,Windows,basic
u461091,2023-04-01,CA,Android Tablet,enterprise
u659051,2023-10-28,MX,Android Phone,enterprise
u980687,2020-10-19,BR,Mac,enterprise
u417626,2020-08-30,FR,Android Tablet,free
u916171,2022-05-12,AU,Android Phone,basic
u982699,2021-12-28,DE,iPad,enterprise
u135310,2022-06-12,US,Android Tablet,premium
u568606,2021-09-17,BR,Windows,basic
u179541,2021-05-29,JP,Mac,basic
u348775,2020-02-15,DE,Android Tablet,free
u054222,2020-01-23,IN,Windows,free
u299212,2023-07-29,IN,Mac,premium
u390717,2022-11-13,IN,Android Tablet,premium
u415490,2020-12-29,BR,Android Tablet,free
u763606,2021-02-13,MX,Windows,premium
u857837,2023-06-30,DE,Android Phone,premium
u301869,2021-06-10,US,Android Phone,free
u509271,2022-10-18,FR,Android Tablet,basic
u698785,2021-06-12,US,Android Phone,premium
u742530,2023-02-20,AU,Android Tablet,enterprise
u521228,2021-02-24,IN,iPhone,basic
u652845,2020-10-22,AU,iPad,basic
u348068,2022-07-04,CA,Android Phone,enterprise
u235548,2022-05-26,UK,iPhone,basic
u589360,2023-01-27,DE,iPhone,free
u846194,2020-06-14,DE,Android Phone,premium
u534311,2021-09-27,DE,Android Phone,free
u242425,2022-06-03,BR,iPhone,basic
u202291,2022-06-30,FR,iPad,enterprise
u397570,2020-03-12,IN,iPhone,premium
u434799,2023-06-12,CA,Android Tablet,basic
u649976,2020-03-23,IN,iPad,free
u069704,2020-07-08,FR,Windows,premium
u114469,2022-10-20,DE,Android Phone,free
u188710,2021-01-08,IN,Windows,free
u105927,2021-07-27,IN,Android Tablet,enterprise
u273235,2020-10-08,CA,Android Tablet,free
u441478,2020-12-03,US,Windows,basic
u667525,2023-03-21,DE,Android Phone,premium
u218176,2022-10-08,UK,Windows,free
u158390,2021-02-20,CA,iPhone,enterprise
